Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Tracker,Gender (product.metafields.specs.gender),Shape (product.metafields.specs.shape),Polarized (product.metafields.specs.polarized),Frame Material (product.metafields.specs.frame_material),Lens Material (product.metafields.specs.lens_material),Bridge Size (product.metafields.specs.bridge_size_mm),Lens Width (product.metafields.specs.lens_width_mm),Lens Height (product.metafields.specs.lens_height_mm),Temple Length (product.metafields.specs.temple_length_mm),Lens Color (product.metafields.specs.lens_color),Front Colour (product.metafields.specs.front_colour),Temple Material (product.metafields.specs.temple_material),Geofit (product.metafields.specs.geofit),Legacy SKU (product.metafields.internal.legacy_sku),Image Src
oakley-oo9404-0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940402__P21__noshad__qt.jpg?v=1785245251
oakley-oo9404-0335,"Oakley Latch Panel  — Performance Lifestyle, OliveInk","Frame: OliveInk. Lens: PrzmTungsten. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-0335,3976000,4970000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-0335,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940403__P21__noshad__fr.jpg?v=1785245254
oakley-oo9404-0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940403__P21__noshad__qt.jpg?v=1785245257
oakley-oo9404-0435,"Oakley Latch Panel  — Performance Lifestyle, GryInk","Frame: GryInk. Lens: PrzmRuby. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-0435,3552000,4440000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-0435,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940404__P21__noshad__fr.jpg?v=1785245260
oakley-oo9404-0435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940404__P21__noshad__qt.jpg?v=1785245263
oakley-oo9404-0535,"Oakley Latch Panel  — Performance Lifestyle, GrySmoke","Frame: GrySmoke. Lens: Prizm24K(nose+strap). Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-0535,3392000,4240000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-0535,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940405__P21__noshad__fr.jpg?v=1785245267
oakley-oo9404-0535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940405__P21__noshad__qt.jpg?v=1785245270
oakley-oo9404-0635,"Oakley Latch Panel  — Performance Lifestyle, Matte TransparentNavy","Frame: Matte TransparentNavy. Lens: PrizmSapp(nose+strap). Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-0635,3552000,4440000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-0635,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940406__P21__noshad__fr.jpg?v=1785245273
oakley-oo9404-0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940406__P21__noshad__qt.jpg?v=1785245276
oakley-oo9404-0735,"Oakley Latch Panel  — Performance Lifestyle, Dame Dolla-Sepia","Frame: Dame Dolla-Sepia. Lens: PrzmBlack+H.String. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-0735,3904000,4880000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-0735,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940407__P21__noshad__fr.jpg?v=1783996274
oakley-oo9404-0735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940407__P21__noshad__qt.jpg?v=1783996277
oakley-oo9404-0835,"Oakley Latch Panel  — Performance Lifestyle, Sign-Transparent.StoneWash","Frame: Sign-Transparent.StoneWash. Lens: PrzmTungsten. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-0835,4368000,5460000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-0835,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940408__P21__noshad__fr.jpg?v=1785245280
oakley-oo9404-0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940408__P21__noshad__qt.jpg?v=1785245283
oakley-oo9404-1235,"Oakley Latch Panel  — Performance Lifestyle, Matte GrySmoke","Frame: Matte GrySmoke. Lens: PrzmSnowSapp+H.String. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-1235,3552000,4440000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-1235,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940412__P21__noshad__fr.jpg?v=1783996281
oakley-oo9404-1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940412__P21__noshad__qt.jpg?v=1783996284
oakley-oo9404-1435,"Oakley Latch Panel  — Performance Lifestyle, Mahomes-PMGldGlass","Frame: Mahomes-PMGldGlass. Lens: PrzmBlack+H.String. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-1435,3904000,4880000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-1435,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940414__P21__noshad__fr.jpg?v=1783996293
oakley-oo9404-1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940414__P21__noshad__qt.jpg?v=1783996297
oakley-oo9404-1635,"Oakley Latch Panel  — Performance Lifestyle, Matte Black","Frame: Matte Black. Lens: PrzmRuby+H.String. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-1635,3976000,4970000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-1635,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940416__P21__noshad__fr.jpg?v=1783996300
oakley-oo9404-1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940416__P21__noshad__qt.jpg?v=1783996303
oakley-oo9404-2335,"Oakley Latch Panel  — Performance Lifestyle, Fortnite-RacewornRedKnight","Frame: Fortnite-RacewornRedKnight. Lens: PrizmRuby+strap+1N.Pad. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-2335,3904000,4880000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-2335,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940423__P21__noshad__fr.jpg?v=1785245286
oakley-oo9404-2335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940423__P21__noshad__qt.jpg?v=1785245289
oakley-oo9404-2435,"Oakley Latch Panel  — Performance Lifestyle, Seek Coll-Matte GryInk","Frame: Seek Coll-Matte GryInk. Lens: Prizm24k. Unisex / Shield shape. Fit: Bridge: 135mm, Lens width: 36mm, Lens height: 57mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Latch Panel , Shield",TRUE,Title,Default Title,,,,,OO9404-2435,3552000,4440000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,135,36,57,126,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9404-2435,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940424__P21__noshad__fr.jpg?v=1785245292
oakley-oo9404-2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9404__940424__P21__noshad__qt.jpg?v=1785245295
oakley-oo9409-0657,Oakley SLIVER STEALTH — sps-(A)MBlack,"Frame: sps-(A)MBlack. Lens: PrzmRubyPol. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER STEALTH",TRUE,Title,Default Title,,,,,OO9409-0657,2650000,3790000,,shopify,,,FALSE,,,,,,,,,,,OK9409-0657,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9409__940906__STD__noshad__fr.jpg?v=1785245298
oakley-oo9409-0657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9409__940906__STD__noshad__qt.jpg?v=1785245301
oakley-oo9414-0163,Oakley SLIVER EDGE — sp4-(A)MBlack,"Frame: sp4-(A)MBlack. Lens: PrzmGrey. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER EDGE",TRUE,Title,Default Title,,,,,OO9414-0163,1950000,2690000,,shopify,,,FALSE,,,,,,,,,,,OK9414-0163,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9414__941401__STD__noshad__fr.jpg?v=1785245304
oakley-oo9414-0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9414__941401__STD__noshad__qt.jpg?v=1785245307
oakley-oo9414-0263,Oakley SLIVER EDGE — sp4-(A)MBlkInk,"Frame: sp4-(A)MBlkInk. Lens: PrzmRuby. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER EDGE",TRUE,Title,Default Title,,,,,OO9414-0263,2150000,2890000,,shopify,,,FALSE,,,,,,,,,,,OK9414-0263,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9414__941402_000A.jpg?v=1785245309
oakley-oo9414-0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9414__941402_030A.jpg?v=1785245312
oakley-oo9414-0663,Oakley SLIVER EDGE — sp4-(A)Steel,"Frame: sp4-(A)Steel. Lens: PrzmSappPol. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER EDGE",TRUE,Title,Default Title,,,,,OO9414-0663,2650000,3790000,,shopify,,,FALSE,,,,,,,,,,,OK9414-0663,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9414__941406__STD__noshad__fr.jpg?v=1785245315
oakley-oo9414-0663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9414__941406__STD__noshad__qt.jpg?v=1785245318
oakley-oo9415-1142,"Oakley Corridor SQ. — Sport Performance, Matte Vapor","Frame: Matte Vapor. Lens: PrizmBlack+1NoseP. Man / Rectangle shape. Fit: Bridge: 142mm, Lens width: 42mm, Lens height: 52mm, Temple: 140mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Corridor SQ., Rectangle",TRUE,Title,Default Title,,,,,OO9415-1142,3928000,4910000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,142,42,52,140,Prizm Black,Matte Black,Injected,Universal Fit,OK9415-1142,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9415__941511__P21__noshad__fr.jpg?v=1783996383
oakley-oo9415-1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9415__941511__P21__noshad__qt.jpg?v=1783996386
oakley-oo9416-0264,"Oakley SPLIT SHOT — Sport Performance, Matte Carbon","Frame: Matte Carbon. Lens: PrzmBlack. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 64mm, Lens height: 44mm, Temple: 132mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SPLIT SHOT, Rectangle",TRUE,Title,Default Title,,,,,OO9416-0264,3576000,4470000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,64,44,132,Prizm Black,Matte Carbon,Injected,High Bridge Fit,OK9416-0264,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9416__941602__STD__noshad__fr.jpg?v=1785245321
oakley-oo9416-0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9416__941602__STD__noshad__qt.jpg?v=1785245324
oakley-oo9418-2645,Oakley WIND JACKET 2.0 — Matte Olive,"Frame: Matte Olive. Lens: PrzmSnowBlack. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, WIND JACKET 2.0",TRUE,Title,Default Title,,,,,OO9418-2645,3280000,4100000,,shopify,,,FALSE,,,,,,,,,,,OK9418-2645,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9418__941826__P21__noshad__fr.jpg?v=1785245328
oakley-oo9418-2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9418__941826__P21__noshad__qt.jpg?v=1785245330
oakley-oo9418-2745,Oakley WIND JACKET 2.0 — Matte TransparentStonewash,"Frame: Matte TransparentStonewash. Lens: PrzmSnowSapp. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, WIND JACKET 2.0",TRUE,Title,Default Title,,,,,OO9418-2745,3136000,3920000,,shopify,,,FALSE,,,,,,,,,,,OK9418-2745,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9418__941827__P21__noshad__fr.jpg?v=1785245333
oakley-oo9418-2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9418__941827__P21__noshad__qt.jpg?v=1785245337
oakley-oo9430-0857,"Oakley Actuator SQ — Sport Performance, Matte Pacific","Frame: Matte Pacific. Lens: PrizmRoadBlack+1NoseP. Unisex / Rectangle shape. Fit: Bridge: 16mm, Lens width: 57mm, Lens height: 46mm, Temple: 146mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Actuator SQ, Rectangle",TRUE,Title,Default Title,,,,,OO9430-0857,3352000,4190000,,shopify,Unisex,Rectangle,FALSE,O_matter,Polycarbonate,16,57,46,146,Prizm Black,Matte Black,Injected,High Bridge Fit,OK9430-0857,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9430__943008__P21__noshad__fr.jpg?v=1785245340
oakley-oo9430-0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9430__943008__P21__noshad__qt.jpg?v=1785245343
oakley-oo9431-0360,"Oakley Lateralis — Performance Lifestyle, Matte TransparentBlue","Frame: Matte TransparentBlue. Lens: PrzmDeepWtrPol.. Man / Rectangle shape. Fit: Bridge: 19mm, Lens width: 60mm, Lens height: 41mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Lateralis, Rectangle",TRUE,Title,Default Title,,,,,OO9431-0360,4328000,5410000,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,19,60,41,126,Prizm Black Polarized,Matte Black,Injected,High Bridge Fit,OK9431-0360,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943103__P21__noshad__fr.jpg?v=1783996446
oakley-oo9431-0360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943103__P21__noshad__qt.jpg?v=1783996449
oakley-oo9431-0960,"Oakley Lateralis — Performance Lifestyle, Matte White","Frame: Matte White. Lens: PrzmSnowSapp. Man / Rectangle shape. Fit: Bridge: 19mm, Lens width: 60mm, Lens height: 41mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Lateralis, Rectangle",TRUE,Title,Default Title,,,,,OO9431-0960,3000000,3750000,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,19,60,41,126,Prizm Black Polarized,Matte Black,Injected,High Bridge Fit,OK9431-0960,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943109__P21__noshad__fr.jpg?v=1783996483
oakley-oo9431-0960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943109__P21__noshad__qt.jpg?v=1783996486
oakley-oo9431-1160,"Oakley Lateralis — Performance Lifestyle, Latitude-Matte Moss","Frame: Latitude-Matte Moss. Lens: PrizmTstenPol.+1Nose. Man / Rectangle shape. Fit: Bridge: 19mm, Lens width: 60mm, Lens height: 41mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Lateralis, Rectangle",TRUE,Title,Default Title,,,,,OO9431-1160,4328000,5410000,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,19,60,41,126,Prizm Black Polarized,Matte Black,Injected,High Bridge Fit,OK9431-1160,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943111__P21__noshad__fr.jpg?v=1785245346
oakley-oo9431-1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943111__P21__noshad__qt.jpg?v=1785245349
oakley-oo9431-1660,"Oakley Lateralis — Performance Lifestyle, KylianMbappe-Matte Dark Amber","Frame: KylianMbappe-Matte Dark Amber. Lens: PrizmRuby+1Nose. Man / Rectangle shape. Fit: Bridge: 19mm, Lens width: 60mm, Lens height: 41mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Lateralis, Rectangle",TRUE,Title,Default Title,,,,,OO9431-1660,3744000,4680000,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,19,60,41,126,Prizm Black Polarized,Matte Black,Injected,High Bridge Fit,OK9431-1660,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943116__P21__noshad__fr.jpg?v=1783996502
oakley-oo9431-1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943116__P21__noshad__qt.jpg?v=1783996505
oakley-oo9431-1760,"Oakley Lateralis — Performance Lifestyle, Matte Cactus","Frame: Matte Cactus. Lens: PrizmTungsten. Man / Rectangle shape. Fit: Bridge: 19mm, Lens width: 60mm, Lens height: 41mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Lateralis, Rectangle",TRUE,Title,Default Title,,,,,OO9431-1760,3352000,4190000,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,19,60,41,126,Prizm Black Polarized,Matte Black,Injected,High Bridge Fit,OK9431-1760,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943117__P21__noshad__fr.jpg?v=1783996508
oakley-oo9431-1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943117__P21__noshad__qt.jpg?v=1783996511
oakley-oo9431-1860,"Oakley Lateralis — Performance Lifestyle, El.Diablo-Matte Sepia","Frame: El.Diablo-Matte Sepia. Lens: PrizmTungten+1NoseP. Man / Rectangle shape. Fit: Bridge: 19mm, Lens width: 60mm, Lens height: 41mm, Temple: 126mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Lateralis, Rectangle",TRUE,Title,Default Title,,,,,OO9431-1860,3744000,4680000,,shopify,Man,Rectangle,TRUE,O_matter,Polycarbonate,19,60,41,126,Prizm Black Polarized,Matte Black,Injected,High Bridge Fit,OK9431-1860,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943118__P21__noshad__fr.jpg?v=1783996514
oakley-oo9431-1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9431__943118__P21__noshad__qt.jpg?v=1783996517
oakley-oo9439-1650,"Oakley PICHMAN R — Performance Lifestyle, Gaming-Clear","Frame: Gaming-Clear. Lens: PrzmGaming. Man / Round shape. Fit: Bridge: 19mm, Lens width: 50mm, Lens height: 43mm, Temple: 140mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, PICHMAN R, Round",TRUE,Title,Default Title,,,,,OO9439-1650,3096000,3870000,,shopify,Man,Round,FALSE,O_matter,Polycarbonate,19,50,43,140,Prizm Grey,Satin Black,Metal,High Bridge Fit,OK9439-1650,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9439__943916__P21__noshad__fr.jpg?v=1785245352
oakley-oo9439-1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9439__943916__P21__noshad__qt.jpg?v=1785245355
oakley-oo9439-1750,"Oakley PICHMAN R — Performance Lifestyle, FqRedFd","Frame: FqRedFd. Lens: PrzmBlkGradient. Man / Round shape. Fit: Bridge: 19mm, Lens width: 50mm, Lens height: 43mm, Temple: 140mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, PICHMAN R, Round",TRUE,Title,Default Title,,,,,OO9439-1750,3256000,4070000,,shopify,Man,Round,FALSE,O_matter,Polycarbonate,19,50,43,140,Prizm Grey,Satin Black,Metal,High Bridge Fit,OK9439-1750,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9439__943917__P21__noshad__fr.jpg?v=1785245358
oakley-oo9439-1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9439__943917__P21__noshad__qt.jpg?v=1785245361
oakley-oo9448-0257,"Oakley Sylas — Performance Lifestyle, Rootbeer","Frame: Rootbeer. Lens: Prizm Brz. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 42mm, Temple: 142mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Sylas, Rectangle",TRUE,Title,Default Title,,,,,OO9448-0257,2560000,3200000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,42,142,Prizm Grey,Polished Black,Injected,High Bridge Fit,OK9448-0257,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9448__944802__STD__noshad__fr.jpg?v=1785245364
oakley-oo9448-0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9448__944802__STD__noshad__qt.jpg?v=1785245369
oakley-oo9448-0560,"Oakley Sylas — Performance Lifestyle, BlkInk","Frame: BlkInk. Lens: PrzmRubyPol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 42mm, Temple: 142mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Sylas, Rectangle",TRUE,Title,Default Title,,,,,OO9448-0560,3264000,4080000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,42,142,Prizm Grey,Polished Black,Injected,High Bridge Fit,OK9448-0560,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9448__944805__STD__noshad__fr.jpg?v=1785245372
oakley-oo9448-0560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9448__944805__STD__noshad__qt.jpg?v=1785245375
oakley-oo9448-0660,"Oakley Sylas — Performance Lifestyle, Matte Black","Frame: Matte Black. Lens: PrzmBlkPol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 42mm, Temple: 142mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Sylas, Rectangle",TRUE,Title,Default Title,,,,,OO9448-0660,3720000,4650000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,42,142,Prizm Grey,Polished Black,Injected,High Bridge Fit,OK9448-0660,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9448__944806__STD__noshad__fr.jpg?v=1783996663
oakley-oo9448-0660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9448__944806__STD__noshad__qt.jpg?v=1783996666
oakley-oo9448-2760,"Oakley Sylas — Performance Lifestyle, Matte Black","Frame: Matte Black. Lens: PrzmDeepWaterPol.. Man / Rectangle shape. Fit: Bridge: 17mm, Lens width: 57mm, Lens height: 42mm, Temple: 142mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Sylas, Rectangle",TRUE,Title,Default Title,,,,,OO9448-2760,3720000,4650000,,shopify,Man,Rectangle,FALSE,O_matter,Polycarbonate,17,57,42,142,Prizm Grey,Polished Black,Injected,High Bridge Fit,OK9448-2760,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9448__944827__P21__noshad__fr.jpg?v=1785245379
